t,omega_true,omega_ref,tau_cmd,tau_pid,d_hat
2.213,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2131,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2132,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2133,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2134,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2135,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2136,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2137,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2138,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2139,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.214,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2141,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2142,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2143,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2144,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2145,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2146,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2147,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2148,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2149,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.215,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2151,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2152,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2153,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2154,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2155,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2156,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2157,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2158,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2159,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.216,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2161,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2162,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2163,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2164,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2165,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2166,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2167,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2168,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2169,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.217,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2171,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2172,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2173,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2174,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2175,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2176,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2177,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2178,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2179,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.218,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2181,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2182,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2183,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2184,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2185,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2186,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2187,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2188,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2189,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.219,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2191,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2192,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2193,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2194,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2195,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2196,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2197,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2198,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2199,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.22,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2201,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2202,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2203,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2204,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2205,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2206,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2207,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2208,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2209,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.221,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2211,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2212,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2213,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2214,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2215,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2216,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2217,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2218,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2219,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.222,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2221,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2222,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2223,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2224,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2225,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2226,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2227,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2228,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2229,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.223,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2231,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2232,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2233,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2234,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2235,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2236,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2237,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2238,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2239,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.224,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2241,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2242,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2243,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2244,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2245,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2246,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2247,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2248,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2249,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.225,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2251,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2252,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2253,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2254,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2255,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2256,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2257,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2258,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2259,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.226,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2261,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2262,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2263,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2264,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2265,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2266,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2267,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2268,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2269,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.227,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2271,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2272,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2273,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2274,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2275,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2276,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2277,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2278,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2279,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.228,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2281,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2282,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2283,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2284,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2285,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2286,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2287,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2288,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2289,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.229,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2291,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2292,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2293,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2294,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2295,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2296,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2297,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2298,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2299,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.23,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2301,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2302,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2303,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2304,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2305,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2306,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2307,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2308,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2309,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.231,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2311,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2312,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2313,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2314,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2315,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2316,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2317,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2318,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2319,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.232,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2321,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2322,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2323,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2324,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2325,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2326,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2327,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2328,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2329,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.233,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2331,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2332,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2333,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2334,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2335,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2336,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2337,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2338,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2339,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.234,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2341,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2342,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2343,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2344,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2345,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2346,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2347,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2348,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2349,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.235,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2351,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2352,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2353,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2354,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2355,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2356,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2357,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2358,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2359,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.236,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2361,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2362,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2363,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2364,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2365,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2366,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2367,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2368,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2369,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.237,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2371,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2372,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2373,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2374,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2375,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2376,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2377,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2378,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2379,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.238,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2381,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2382,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2383,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2384,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2385,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2386,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2387,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2388,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2389,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.239,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2391,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2392,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2393,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2394,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2395,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2396,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2397,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2398,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2399,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.24,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2401,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2402,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2403,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2404,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2405,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2406,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2407,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2408,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2409,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.241,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2411,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2412,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2413,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2414,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2415,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2416,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2417,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2418,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2419,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.242,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2421,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2422,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2423,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2424,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2425,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2426,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2427,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2428,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2429,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.243,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2431,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2432,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2433,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2434,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2435,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2436,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2437,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2438,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2439,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.244,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2441,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2442,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2443,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2444,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2445,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2446,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2447,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2448,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2449,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.245,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2451,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2452,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2453,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2454,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2455,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2456,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2457,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2458,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2459,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.246,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2461,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2462,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2463,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2464,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2465,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2466,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2467,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2468,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2469,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.247,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2471,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2472,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2473,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2474,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2475,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2476,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2477,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2478,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2479,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.248,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2481,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2482,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2483,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2484,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2485,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2486,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2487,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2488,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2489,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.249,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2491,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2492,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2493,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2494,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2495,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2496,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2497,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2498,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2499,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.25,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2501,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2502,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2503,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2504,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2505,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2506,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2507,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2508,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2509,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.251,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2511,19.9335548,20,0.0219933555,0.00199335548,-0.02
2.2512,19.9335548,20,0.0219933555,0.00199335548,-0.02
